 ,Area,Mean,Min,Max
1139,687.679,255,255,255
1140,732.528,255,255,255
1141,538.184,255,255,255
1142,702.629,255,255,255
1143,627.881,255,255,255
1144,635.356,255,255,255
1145,433.537,255,255,255
1146,485.860,255,255,255
1147,508.285,255,255,255
1148,523.234,255,255,255
1149,381.213,255,255,255
1150,964.246,255,255,255
1151,740.003,255,255,255
1152,710.104,255,255,255
1153,605.457,255,255,255
1154,889.498,255,255,255
1155,515.759,255,255,255
1156,829.700,255,255,255
1157,605.457,255,255,255
1158,112.122,255,255,255
1159,351.314,255,255,255
1160,276.567,255,255,255
1161,680.204,255,255,255
1162,979.195,255,255,255
1163,650.305,255,255,255
1164,426.062,255,255,255
1165,388.688,255,255,255
1166,493.335,255,255,255
1167,1158.590,255,255,255
1168,635.356,255,255,255
1169,553.133,255,255,255
1170,441.012,255,255,255
1171,343.840,255,255,255
1172,2788.091,255,255,255
1173,500.810,255,255,255
1174,568.083,255,255,255
1175,441.012,255,255,255
1176,1823.845,255,255,255
1177,926.872,255,255,255
1178,754.952,255,255,255
1179,568.083,255,255,255
1180,799.801,255,255,255
1181,321.415,255,255,255
1182,695.154,255,255,255
1183,1053.943,255,255,255
1184,433.537,255,255,255
1185,784.851,255,255,255
1186,441.012,255,255,255
1187,441.012,255,255,255
1188,986.670,255,255,255
1189,545.659,255,255,255
1190,351.314,255,255,255
1191,239.193,255,255,255
1192,201.819,255,255,255
1193,1285.661,255,255,255
1194,530.709,255,255,255
1195,597.982,255,255,255
1196,1233.338,255,255,255
1197,284.041,255,255,255
1198,381.213,255,255,255
1199,665.255,255,255,255
1200,1614.551,255,255,255
1201,657.780,255,255,255
1202,523.234,255,255,255
1203,1046.468,255,255,255
1204,612.931,255,255,255
1205,515.759,255,255,255
1206,568.083,255,255,255
1207,463.436,255,255,255
1208,328.890,255,255,255
1209,867.074,255,255,255
1210,269.092,255,255,255
1211,896.973,255,255,255
1212,328.890,255,255,255
1213,508.285,255,255,255
1214,411.113,255,255,255
1215,814.750,255,255,255
1216,411.113,255,255,255
1217,463.436,255,255,255
1218,583.032,255,255,255
1219,418.587,255,255,255
1220,463.436,255,255,255
1221,538.184,255,255,255
1222,343.840,255,255,255
1223,620.406,255,255,255
1224,500.810,255,255,255
1225,695.154,255,255,255
1226,478.386,255,255,255
1227,769.902,255,255,255
1228,463.436,255,255,255
1229,485.860,255,255,255
1230,515.759,255,255,255
1231,89.697,255,255,255
1232,231.718,255,255,255
1233,478.386,255,255,255
1234,575.558,255,255,255
1235,343.840,255,255,255
1236,964.246,255,255,255
1237,239.193,255,255,255
1238,508.285,255,255,255
1239,194.344,255,255,255
1240,1397.783,255,255,255
1241,553.133,255,255,255
1242,530.709,255,255,255
1243,156.970,255,255,255
1244,358.789,255,255,255
1245,306.466,255,255,255
1246,1091.317,255,255,255
1247,762.427,255,255,255
1248,620.406,255,255,255
1249,97.172,255,255,255
1250,470.911,255,255,255
1251,164.445,255,255,255
1252,515.759,255,255,255
1253,493.335,255,255,255
1254,1158.590,255,255,255
1255,523.234,255,255,255
1256,1068.893,255,255,255
1257,388.688,255,255,255
1258,493.335,255,255,255
1259,351.314,255,255,255
1260,904.448,255,255,255
1261,388.688,255,255,255
1262,313.941,255,255,255
1263,470.911,255,255,255
1264,485.860,255,255,255
1265,530.709,255,255,255
1266,545.659,255,255,255
1267,620.406,255,255,255
1268,478.386,255,255,255
1269,336.365,255,255,255
1270,441.012,255,255,255
1271,179.395,255,255,255
1272,328.890,255,255,255
1273,403.638,255,255,255
1274,298.991,255,255,255
1275,568.083,255,255,255
1276,508.285,255,255,255
1277,306.466,255,255,255
1278,829.700,255,255,255
1279,328.890,255,255,255
1280,590.507,255,255,255
1281,493.335,255,255,255
1282,590.507,255,255,255
1283,560.608,255,255,255
1284,523.234,255,255,255
1285,328.890,255,255,255
1286,620.406,255,255,255
1287,1861.219,255,255,255
1288,1569.703,255,255,255
1289,620.406,255,255,255
1290,530.709,255,255,255
1291,590.507,255,255,255
1292,545.659,255,255,255
1293,426.062,255,255,255
1294,231.718,255,255,255
1295,67.273,255,255,255
1296,500.810,255,255,255
1297,2653.545,255,255,255
1298,553.133,255,255,255
1299,545.659,255,255,255
1300,388.688,255,255,255
1301,67.273,255,255,255
1302,620.406,255,255,255
1303,575.558,255,255,255
1304,837.175,255,255,255
1305,1113.741,255,255,255
1306,769.902,255,255,255
1307,627.881,255,255,255
1308,493.335,255,255,255
1309,747.477,255,255,255
1310,171.920,255,255,255
1311,381.213,255,255,255
1312,411.113,255,255,255
1313,926.872,255,255,255
1314,896.973,255,255,255
1315,500.810,255,255,255
1316,426.062,255,255,255
1317,321.415,255,255,255
1318,590.507,255,255,255
1319,1255.762,255,255,255
1320,553.133,255,255,255
1321,665.255,255,255,255
1322,433.537,255,255,255
1323,470.911,255,255,255
1324,508.285,255,255,255
1325,747.477,255,255,255
1326,530.709,255,255,255
1327,328.890,255,255,255
1328,1980.815,255,255,255
1329,597.982,255,255,255
1330,725.053,255,255,255
1331,597.982,255,255,255
1332,740.003,255,255,255
1333,1427.682,255,255,255
1334,1038.994,255,255,255
1335,829.700,255,255,255
1336,134.546,255,255,255
1337,388.688,255,255,255
1338,156.970,255,255,255
1339,1024.044,255,255,255
1340,949.296,255,255,255
1341,687.679,255,255,255
1342,568.083,255,255,255
1343,538.184,255,255,255
1344,411.113,255,255,255
1345,949.296,255,255,255
1346,1210.913,255,255,255
1347,448.486,255,255,255
1348,381.213,255,255,255
1349,1009.095,255,255,255
1350,455.961,255,255,255
1351,568.083,255,255,255
1352,568.083,255,255,255
1353,740.003,255,255,255
1354,964.246,255,255,255
1355,470.911,255,255,255
1356,470.911,255,255,255
1357,747.477,255,255,255
1358,29.899,255,255,255
1359,627.881,255,255,255
1360,433.537,255,255,255
1361,441.012,255,255,255
1362,538.184,255,255,255
1363,313.941,255,255,255
1364,291.516,255,255,255
1365,553.133,255,255,255
1366,1315.560,255,255,255
1367,231.718,255,255,255
1368,867.074,255,255,255
1369,1136.166,255,255,255
1370,239.193,255,255,255
1371,351.314,255,255,255
1372,134.546,255,255,255
1373,530.709,255,255,255
1374,433.537,255,255,255
1375,1009.095,255,255,255
1376,381.213,255,255,255
1377,433.537,255,255,255
1378,1390.308,255,255,255
1379,321.415,255,255,255
1380,575.558,255,255,255
1381,687.679,255,255,255
1382,500.810,255,255,255
1383,553.133,255,255,255
1384,358.789,255,255,255
1385,508.285,255,255,255
1386,194.344,255,255,255
1387,2661.020,255,255,255
1388,396.163,255,255,255
1389,545.659,255,255,255
1390,500.810,255,255,255
1391,523.234,255,255,255
1392,485.860,255,255,255
1393,515.759,255,255,255
1394,605.457,255,255,255
1395,1494.955,255,255,255
1396,1644.450,255,255,255
1397,254.142,255,255,255
1398,455.961,255,255,255
1399,568.083,255,255,255
1400,321.415,255,255,255
1401,269.092,255,255,255
1402,657.780,255,255,255
1403,426.062,255,255,255
1404,919.397,255,255,255
1405,635.356,255,255,255
1406,246.668,255,255,255
1407,441.012,255,255,255
1408,2234.958,255,255,255
1409,44.849,255,255,255
1410,710.104,255,255,255
1411,695.154,255,255,255
1412,590.507,255,255,255
1413,336.365,255,255,255
1414,291.516,255,255,255
1415,553.133,255,255,255
1416,717.578,255,255,255
1417,553.133,255,255,255
1418,254.142,255,255,255
1419,269.092,255,255,255
1420,1816.370,255,255,255
1421,538.184,255,255,255
1422,1173.540,255,255,255
1423,605.457,255,255,255
1424,485.860,255,255,255
1425,1136.166,255,255,255
1426,642.831,255,255,255
1427,426.062,255,255,255
1428,553.133,255,255,255
1429,627.881,255,255,255
1430,441.012,255,255,255
1431,321.415,255,255,255
1432,455.961,255,255,255
1433,874.549,255,255,255
1434,545.659,255,255,255
1435,463.436,255,255,255
1436,313.941,255,255,255
1437,575.558,255,255,255
1438,635.356,255,255,255
1439,889.498,255,255,255
1440,441.012,255,255,255
1441,403.638,255,255,255
1442,1083.842,255,255,255
1443,859.599,255,255,255
1444,702.629,255,255,255
1445,366.264,255,255,255
1446,403.638,255,255,255
1447,418.587,255,255,255
1448,179.395,255,255,255
1449,478.386,255,255,255
1450,426.062,255,255,255
1451,1136.166,255,255,255
1452,500.810,255,255,255
1453,687.679,255,255,255
1454,568.083,255,255,255
1455,538.184,255,255,255
1456,269.092,255,255,255
1457,545.659,255,255,255
1458,276.567,255,255,255
1459,627.881,255,255,255
1460,343.840,255,255,255
1461,1524.854,255,255,255
1462,441.012,255,255,255
1463,396.163,255,255,255
1464,328.890,255,255,255
1465,403.638,255,255,255
1466,448.486,255,255,255
1467,949.296,255,255,255
1468,336.365,255,255,255
1469,1136.166,255,255,255
1470,470.911,255,255,255
1471,411.113,255,255,255
1472,246.668,255,255,255
1473,358.789,255,255,255
1474,396.163,255,255,255
1475,605.457,255,255,255
1476,142.021,255,255,255
1477,687.679,255,255,255
1478,964.246,255,255,255
1479,1457.581,255,255,255
1480,1061.418,255,255,255
1481,433.537,255,255,255
1482,2249.907,255,255,255
1483,291.516,255,255,255
1484,538.184,255,255,255
1485,493.335,255,255,255
1486,904.448,255,255,255
1487,627.881,255,255,255
1488,134.546,255,255,255
1489,852.124,255,255,255
1490,67.273,255,255,255
1491,1906.067,255,255,255
1492,994.145,255,255,255
1493,298.991,255,255,255
1494,1711.723,255,255,255
1495,545.659,255,255,255
1496,67.273,255,255,255
1497,523.234,255,255,255
1498,627.881,255,255,255
1499,665.255,255,255,255
1500,478.386,255,255,255
1501,343.840,255,255,255
1502,1509.904,255,255,255
1503,298.991,255,255,255
1504,672.730,255,255,255
1505,485.860,255,255,255
1506,373.739,255,255,255
1507,396.163,255,255,255
1508,59.798,255,255,255
1509,732.528,255,255,255
1510,1248.287,255,255,255
1511,620.406,255,255,255
1512,612.931,255,255,255
1513,239.193,255,255,255
1514,500.810,255,255,255
1515,590.507,255,255,255
1516,209.294,255,255,255
1517,508.285,255,255,255
1518,426.062,255,255,255
1519,530.709,255,255,255
1520,470.911,255,255,255
1521,216.768,255,255,255
1522,426.062,255,255,255
1523,642.831,255,255,255
1524,553.133,255,255,255
1525,261.617,255,255,255
1526,762.427,255,255,255
1527,455.961,255,255,255
1528,515.759,255,255,255
1529,538.184,255,255,255
1530,784.851,255,255,255
1531,523.234,255,255,255
1532,732.528,255,255,255
1533,366.264,255,255,255
1534,411.113,255,255,255
1535,478.386,255,255,255
1536,455.961,255,255,255
1537,463.436,255,255,255
1538,635.356,255,255,255
1539,717.578,255,255,255
1540,171.920,255,255,255
1541,441.012,255,255,255
1542,590.507,255,255,255
1543,171.920,255,255,255
1544,515.759,255,255,255
1545,1427.682,255,255,255
1546,388.688,255,255,255
1547,149.495,255,255,255
1548,844.649,255,255,255
1549,381.213,255,255,255
1550,411.113,255,255,255
1551,254.142,255,255,255
1552,1031.519,255,255,255
1553,732.528,255,255,255
1554,500.810,255,255,255
1555,904.448,255,255,255
1556,650.305,255,255,255
1557,441.012,255,255,255
1558,493.335,255,255,255
1559,470.911,255,255,255
1560,500.810,255,255,255
1561,470.911,255,255,255
1562,523.234,255,255,255
1563,500.810,255,255,255
1564,1472.531,255,255,255
1565,2242.432,255,255,255
1566,560.608,255,255,255
1567,441.012,255,255,255
1568,1487.480,255,255,255
1569,538.184,255,255,255
1570,635.356,255,255,255
1571,470.911,255,255,255
1572,1024.044,255,255,255
1573,687.679,255,255,255
1574,448.486,255,255,255
1575,411.113,255,255,255
1576,373.739,255,255,255
1577,500.810,255,255,255
1578,530.709,255,255,255
1579,560.608,255,255,255
1580,276.567,255,255,255
1581,463.436,255,255,255
1582,747.477,255,255,255
1583,590.507,255,255,255
1584,1793.946,255,255,255
1585,1143.640,255,255,255
1586,418.587,255,255,255
1587,1203.439,255,255,255
1588,336.365,255,255,255
1589,313.941,255,255,255
1590,1024.044,255,255,255
1591,687.679,255,255,255
1592,680.204,255,255,255
1593,874.549,255,255,255
1594,67.273,255,255,255
1595,485.860,255,255,255
1596,605.457,255,255,255
1597,597.982,255,255,255
1598,298.991,255,255,255
1599,261.617,255,255,255
1600,500.810,255,255,255
1601,725.053,255,255,255
1602,926.872,255,255,255
1603,411.113,255,255,255
1604,418.587,255,255,255
1605,254.142,255,255,255
1606,829.700,255,255,255
1607,343.840,255,255,255
1608,508.285,255,255,255
1609,261.617,255,255,255
1610,545.659,255,255,255
1611,366.264,255,255,255
1612,904.448,255,255,255
1613,1868.694,255,255,255
1614,1233.338,255,255,255
1615,381.213,255,255,255
1616,949.296,255,255,255
1617,568.083,255,255,255
1618,485.860,255,255,255
1619,1173.540,255,255,255
1620,455.961,255,255,255
1621,343.840,255,255,255
1622,620.406,255,255,255
1623,575.558,255,255,255
1624,478.386,255,255,255
1625,284.041,255,255,255
1626,732.528,255,255,255
1627,321.415,255,255,255
1628,448.486,255,255,255
1629,426.062,255,255,255
1630,276.567,255,255,255
1631,1173.540,255,255,255
1632,949.296,255,255,255
1633,792.326,255,255,255
1634,373.739,255,255,255
1635,852.124,255,255,255
1636,463.436,255,255,255
1637,1001.620,255,255,255
1638,538.184,255,255,255
1639,590.507,255,255,255
1640,515.759,255,255,255
1641,762.427,255,255,255
1642,911.922,255,255,255
1643,455.961,255,255,255
1644,493.335,255,255,255
1645,276.567,255,255,255
1646,1480.005,255,255,255
1647,1009.095,255,255,255
1648,680.204,255,255,255
1649,441.012,255,255,255
1650,642.831,255,255,255
1651,635.356,255,255,255
1652,313.941,255,255,255
1653,441.012,255,255,255
1654,1143.640,255,255,255
1655,500.810,255,255,255
1656,1786.471,255,255,255
1657,343.840,255,255,255
1658,455.961,255,255,255
1659,545.659,255,255,255
1660,1061.418,255,255,255
1661,3909.307,255,255,255
1662,874.549,255,255,255
1663,493.335,255,255,255
1664,665.255,255,255,255
1665,1734.148,255,255,255
1666,284.041,255,255,255
1667,717.578,255,255,255
1668,276.567,255,255,255
1669,597.982,255,255,255
1670,358.789,255,255,255
1671,455.961,255,255,255
1672,702.629,255,255,255
1673,575.558,255,255,255
1674,358.789,255,255,255
1675,441.012,255,255,255
1676,508.285,255,255,255
1677,583.032,255,255,255
1678,388.688,255,255,255
1679,1420.207,255,255,255
1680,1128.691,255,255,255
1681,485.860,255,255,255
1682,635.356,255,255,255
1683,829.700,255,255,255
1684,695.154,255,255,255
1685,530.709,255,255,255
1686,882.023,255,255,255
1687,1405.258,255,255,255
1688,560.608,255,255,255
1689,597.982,255,255,255
1690,530.709,255,255,255
1691,2354.554,255,255,255
1692,426.062,255,255,255
1693,164.445,255,255,255
1694,186.869,255,255,255
1695,732.528,255,255,255
1696,844.649,255,255,255
1697,560.608,255,255,255
1698,284.041,255,255,255
1699,740.003,255,255,255
1700,441.012,255,255,255
1701,478.386,255,255,255
1702,911.922,255,255,255
1703,680.204,255,255,255
1704,568.083,255,255,255
1705,515.759,255,255,255
1706,493.335,255,255,255
1707,52.323,255,255,255
1708,1038.994,255,255,255
1709,336.365,255,255,255
1710,44.849,255,255,255
1711,665.255,255,255,255
1712,396.163,255,255,255
1713,792.326,255,255,255
1714,612.931,255,255,255
1715,493.335,255,255,255
1716,829.700,255,255,255
1717,366.264,255,255,255
1718,553.133,255,255,255
1719,493.335,255,255,255
1720,366.264,255,255,255
1721,597.982,255,255,255
1722,441.012,255,255,255
1723,216.768,255,255,255
1724,575.558,255,255,255
1725,373.739,255,255,255
1726,2063.038,255,255,255
1727,1644.450,255,255,255
1728,366.264,255,255,255
1729,710.104,255,255,255
1730,949.296,255,255,255
1731,493.335,255,255,255
1732,575.558,255,255,255
1733,44.849,255,255,255
1734,500.810,255,255,255
1735,441.012,255,255,255
1736,717.578,255,255,255
1737,560.608,255,255,255
1738,762.427,255,255,255
1739,635.356,255,255,255
1740,142.021,255,255,255
1741,164.445,255,255,255
1742,762.427,255,255,255
1743,455.961,255,255,255
1744,328.890,255,255,255
1745,336.365,255,255,255
1746,149.495,255,255,255
1747,1188.489,255,255,255
1748,1128.691,255,255,255
1749,470.911,255,255,255
1750,515.759,255,255,255
1751,1098.792,255,255,255
1752,784.851,255,255,255
1753,1278.186,255,255,255
1754,627.881,255,255,255
1755,837.175,255,255,255
1756,882.023,255,255,255
1757,463.436,255,255,255
1758,1808.895,255,255,255
1759,792.326,255,255,255
1760,523.234,255,255,255
1761,538.184,255,255,255
1762,1195.964,255,255,255
1763,553.133,255,255,255
1764,687.679,255,255,255
1765,568.083,255,255,255
1766,1734.148,255,255,255
1767,1435.157,255,255,255
1768,411.113,255,255,255
1769,470.911,255,255,255
1770,896.973,255,255,255
1771,1524.854,255,255,255
1772,142.021,255,255,255
1773,732.528,255,255,255
1774,523.234,255,255,255
1775,612.931,255,255,255
1776,1143.640,255,255,255
1777,725.053,255,255,255
1778,276.567,255,255,255
1779,680.204,255,255,255
1780,194.344,255,255,255
1781,1061.418,255,255,255
1782,665.255,255,255,255
1783,710.104,255,255,255
1784,485.860,255,255,255
1785,2369.503,255,255,255
1786,231.718,255,255,255
1787,515.759,255,255,255
1788,911.922,255,255,255
1789,373.739,255,255,255
1790,343.840,255,255,255
1791,979.195,255,255,255
1792,799.801,255,255,255
1793,747.477,255,255,255
1794,575.558,255,255,255
1795,680.204,255,255,255
1796,553.133,255,255,255
1797,553.133,255,255,255
1798,67.273,255,255,255
1799,485.860,255,255,255
1800,1031.519,255,255,255
1801,568.083,255,255,255
1802,769.902,255,255,255
1803,829.700,255,255,255
1804,560.608,255,255,255
1805,568.083,255,255,255
1806,1935.967,255,255,255
1807,792.326,255,255,255
1808,680.204,255,255,255
1809,500.810,255,255,255
1810,889.498,255,255,255
1811,2406.877,255,255,255
1812,530.709,255,255,255
1813,500.810,255,255,255
1814,814.750,255,255,255
1815,44.849,255,255,255
1816,493.335,255,255,255
1817,343.840,255,255,255
1818,672.730,255,255,255
1819,672.730,255,255,255
1820,523.234,255,255,255
1821,852.124,255,255,255
1822,515.759,255,255,255
1823,418.587,255,255,255
1824,732.528,255,255,255
1825,366.264,255,255,255
1826,717.578,255,255,255
1827,455.961,255,255,255
1828,1562.228,255,255,255
1829,433.537,255,255,255
1830,740.003,255,255,255
1831,620.406,255,255,255
1832,747.477,255,255,255
1833,2817.990,255,255,255
1834,463.436,255,255,255
1835,149.495,255,255,255
1836,702.629,255,255,255
1837,568.083,255,255,255
1838,426.062,255,255,255
